"GEO_ID","NAME","B03003_001E","B03003_001M","B03003_002E","B03003_002M","B03003_003E","B03003_003M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino"
"8600000US35775","ZCTA5 35775","1083","589","1083","589","0","12"
"8600000US35803","ZCTA5 35803","25710","914","25170","968","540","214"
"8600000US35010","ZCTA5 35010","20625","858","19780","856","845","67"
"8600000US35004","ZCTA5 35004","11762","718","11652","724","110","121"
"8600000US35005","ZCTA5 35005","7528","463","7425","468","103","101"
"8600000US35045","ZCTA5 35045","14778","725","14173","806","605","405"
"8600000US35052","ZCTA5 35052","275","172","275","172","0","12"
"8600000US35186","ZCTA5 35186","5092","346","4945","366","147","97"
"8600000US35213","ZCTA5 35213","13516","818","13244","842","272","151"
"8600000US35215","ZCTA5 35215","48483","1634","45915","1596","2568","843"
"8600000US35442","ZCTA5 35442","6237","550","5626","529","611","114"
"8600000US35456","ZCTA5 35456","3461","602","3440","610","21","35"
"8600000US35044","ZCTA5 35044","7351","708","7157","758","194","294"
"8600000US35055","ZCTA5 35055","20884","841","19106","879","1778","391"
"8600000US35071","ZCTA5 35071","16181","549","15815","607","366","300"
"8600000US35986","ZCTA5 35986","8130","638","7862","688","268","255"
"8600000US35068","ZCTA5 35068","8072","523","7266","577","806","419"
"8600000US35111","ZCTA5 35111","16893","1314","16720","1269","173","140"
"8600000US35118","ZCTA5 35118","3040","354","2976","314","64","88"
"8600000US35073","ZCTA5 35073","2396","378","2396","378","0","12"
"8600000US35085","ZCTA5 35085","9116","867","7700","711","1416","479"
"8600000US35124","ZCTA5 35124","24438","577","21265","709","3173","583"
"8600000US35150","ZCTA5 35150","17448","831","16998","804","450","257"
"8600000US35203","ZCTA5 35203","2996","287","2954","290","42","35"
"8600000US35206","ZCTA5 35206","17350","1194","16285","1163","1065","403"
"8600000US35209","ZCTA5 35209","27768","832","26483","985","1285","522"
"8600000US35218","ZCTA5 35218","7178","635","7118","636","60","60"
"8600000US35226","ZCTA5 35226","35542","1014","34661","974","881","302"
"8600000US35235","ZCTA5 35235","20926","1232","19569","1314","1357","642"
"8600000US35444","ZCTA5 35444","3962","561","3917","555","45","50"
"8600000US35461","ZCTA5 35461","2120","256","2109","255","11","16"
"8600000US35473","ZCTA5 35473","16305","944","15575","961","730","425"
"8600000US35490","ZCTA5 35490","4206","575","4083","583","123","100"
"8600000US35501","ZCTA5 35501","9644","794","8954","771","690","213"
"8600000US35540","ZCTA5 35540","2436","400","2436","400","0","12"
"8600000US35541","ZCTA5 35541","3390","398","3335","394","55","47"
"8600000US35542","ZCTA5 35542","965","206","965","206","0","12"
"8600000US35544","ZCTA5 35544","476","185","464","180","12","19"
"8600000US35564","ZCTA5 35564","2112","292","2078","288","34","47"
"8600000US35601","ZCTA5 35601","32666","857","26332","837","6334","645"
"8600000US35610","ZCTA5 35610","1702","369","1702","369","0","12"
"8600000US35619","ZCTA5 35619","4428","550","4406","553","22","31"
"8600000US35646","ZCTA5 35646","4734","439","4707","442","27","32"
"8600000US35654","ZCTA5 35654","8006","709","6671","593","1335","419"
"8600000US35672","ZCTA5 35672","6189","678","5888","689","301","238"
"8600000US35744","ZCTA5 35744","2201","539","2128","535","73","76"
"8600000US35761","ZCTA5 35761","12568","887","12271","862","297","193"
"8600000US35763","ZCTA5 35763","18201","931","17735","920","466","202"
"8600000US35765","ZCTA5 35765","3926","517","3844","501","82","82"
"8600000US35768","ZCTA5 35768","11164","739","10766","708","398","227"
"8600000US35769","ZCTA5 35769","9968","812","9598","752","370","192"
"8600000US35776","ZCTA5 35776","3592","475","3430","470","162","110"
"8600000US35905","ZCTA5 35905","6144","422","6127","417","17","26"
"8600000US35907","ZCTA5 35907","8511","22","8435","117","76","117"
"8600000US35960","ZCTA5 35960","9668","576","9462","567","206","104"
"8600000US35131","ZCTA5 35131","4332","618","4324","619","8","14"
"8600000US35463","ZCTA5 35463","1794","354","1794","354","0","12"
"8600000US35469","ZCTA5 35469","188","196","188","196","0","12"
"8600000US35503","ZCTA5 35503","9074","685","9067","684","7","12"
"8600000US35553","ZCTA5 35553","4422","590","4273","584","149","98"
"8600000US35565","ZCTA5 35565","13266","856","12682","848","584","155"
"8600000US35574","ZCTA5 35574","1692","307","1595","309","97","74"
"8600000US35578","ZCTA5 35578","5806","773","5750","776","56","48"
"8600000US35584","ZCTA5 35584","387","155","376","153","11","19"
"8600000US35618","ZCTA5 35618","1851","286","1816","278","35","42"
"8600000US35647","ZCTA5 35647","1185","266","1185","266","0","12"
"8600000US35649","ZCTA5 35649","89","47","87","48","2","3"
"8600000US35652","ZCTA5 35652","8700","758","8542","753","158","88"
"8600000US35670","ZCTA5 35670","6667","737","6518","747","149","163"
"8600000US35741","ZCTA5 35741","2984","673","2814","643","170","153"
"8600000US35752","ZCTA5 35752","2680","666","2620","674","60","81"
"8600000US35759","ZCTA5 35759","7606","700","7475","689","131","79"
"8600000US35766","ZCTA5 35766","123","78","123","78","0","12"
"8600000US35801","ZCTA5 35801","23724","817","22771","863","953","328"
"8600000US35810","ZCTA5 35810","29503","1183","27701","1219","1802","478"
"8600000US35816","ZCTA5 35816","13923","1211","12983","1178","940","507"
"8600000US35976","ZCTA5 35976","17252","930","16663","838","589","330"
"8600000US35952","ZCTA5 35952","7482","728","6814","670","668","366"
"8600000US35962","ZCTA5 35962","9516","1044","6939","810","2577","826"
"8600000US35974","ZCTA5 35974","1514","394","1449","390","65","100"
"8600000US35990","ZCTA5 35990","117","115","117","115","0","12"
"8600000US35548","ZCTA5 35548","1704","258","1681","257","23","32"
"8600000US35747","ZCTA5 35747","5231","716","5189","719","42","39"
"8600000US35959","ZCTA5 35959","4843","504","4820","502","23","27"
"8600000US35645","ZCTA5 35645","14011","666","13696","685","315","208"
"8600000US35745","ZCTA5 35745","188","58","188","58","0","12"
"8600000US35774","ZCTA5 35774","237","105","237","105","0","12"
"8600000US35984","ZCTA5 35984","1573","226","1562","227","11","18"
"8600000US35978","ZCTA5 35978","4789","718","4673","699","116","128"
"8600000US35634","ZCTA5 35634","9793","987","9749","982","44","48"
"8600000US35906","ZCTA5 35906","9875","184","9475","326","400","256"
"8600000US35983","ZCTA5 35983","3733","438","3711","435","22","29"
"8600000US35013","ZCTA5 35013","40","52","0","12","40","52"
"8600000US35032","ZCTA5 35032","44","29","44","29","0","12"
"8600000US35187","ZCTA5 35187","5","9","5","9","0","12"
"8600000US35229","ZCTA5 35229","1219","263","1154","248","65","61"
"8600000US35254","ZCTA5 35254","1574","363","1521","366","53","44"
"8600000US35577","ZCTA5 35577","41","46","41","46","0","12"
"8600000US35615","ZCTA5 35615","245","243","245","243","0","12"
"8600000US35896","ZCTA5 35896","700","162","693","153","7","15"
"8600000US35033","ZCTA5 35033","3107","427","3068","438","39","57"
"8600000US35244","ZCTA5 35244","31930","1213","30324","1160","1606","542"
"8600000US35020","ZCTA5 35020","26345","934","24760","982","1585","433"
"8600000US35034","ZCTA5 35034","6030","757","5808","748","222","101"
"8600000US35035","ZCTA5 35035","1179","522","1179","522","0","12"
"8600000US35042","ZCTA5 35042","5961","638","5875","639","86","114"
"8600000US35082","ZCTA5 35082","0","12","0","12","0","12"
"8600000US35121","ZCTA5 35121","15426","941","12849","751","2577","466"
"8600000US35139","ZCTA5 35139","170","155","170","155","0","12"
"8600000US35147","ZCTA5 35147","6094","596","5930","584","164","110"
"8600000US35148","ZCTA5 35148","2444","360","2429","367","15","22"
"8600000US35176","ZCTA5 35176","902","216","902","216","0","12"
"8600000US35216","ZCTA5 35216","37546","1516","33915","1536","3631","969"
"8600000US35221","ZCTA5 35221","4803","550","4644","567","159","227"
"8600000US35223","ZCTA5 35223","11251","594","11233","597","18","23"
"8600000US35224","ZCTA5 35224","5168","607","5149","605","19","31"
"8600000US35233","ZCTA5 35233","1715","395","1666","379","49","44"
"8600000US36262","ZCTA5 36262","1427","223","1417","221","10","13"
"8600000US36279","ZCTA5 36279","2339","380","2339","380","0","12"
"8600000US36319","ZCTA5 36319","1917","209","1899","211","18","25"
"8600000US36320","ZCTA5 36320","3708","309","3681","307","27","28"
"8600000US36330","ZCTA5 36330","36607","670","32909","615","3698","263"
"8600000US36401","ZCTA5 36401","8109","405","8018","414","91","104"
"8600000US36013","ZCTA5 36013","650","250","642","250","8","13"
"8600000US36037","ZCTA5 36037","13306","554","13247","554","59","44"
"8600000US36039","ZCTA5 36039","240","144","240","144","0","12"
"8600000US36093","ZCTA5 36093","11147","552","10828","562","319","234"
"8600000US36111","ZCTA5 36111","12369","821","12054","789","315","266"
"8600000US36203","ZCTA5 36203","18033","761","16054","861","1979","510"
"8600000US36250","ZCTA5 36250","4958","749","4893","740","65","98"
"8600000US36317","ZCTA5 36317","569","167","569","167","0","12"
"8600000US36318","ZCTA5 36318","1571","339","1497","321","74","75"
"8600000US36441","ZCTA5 36441","4107","511","3987","488","120","104"
"8600000US36442","ZCTA5 36442","2985","432","2941","435","44","47"
"8600000US36445","ZCTA5 36445","4713","620","4594","608","119","127"
"8600000US36483","ZCTA5 36483","392","148","390","148","2","5"
"8600000US36456","ZCTA5 36456","1393","305","1393","305","0","12"
"8600000US36474","ZCTA5 36474","3099","357","2948","360","151","106"
"8600000US36475","ZCTA5 36475","2127","301","2119","301","8","12"
"8600000US36502","ZCTA5 36502","18192","755","18030","753","162","117"
"8600000US32631","ZCTA5 32631","264","133","264","133","0","13"
"8600000US32814","ZCTA5 32814","7155","1043","5405","807","1750","701"
"8600000US32830","ZCTA5 32830","5","9","0","13","5","9"
"8600000US32405","ZCTA5 32405","32064","1277","29633","1260","2431","540"
"8600000US32131","ZCTA5 32131","4560","471","4272","437","288","261"
"8600000US32822","ZCTA5 32822","60781","2842","22863","1611","37918","2475"
"8600000US32909","ZCTA5 32909","30798","1242","25660","1104","5138","688"
"8600000US32616","ZCTA5 32616","1142","459","1008","489","134","138"
"8600000US32750","ZCTA5 32750","24389","741","20810","722","3579","571"
"8600000US32828","ZCTA5 32828","65665","2496","44012","2210","21653","2431"
"8600000US33409","ZCTA5 33409","33875","1424","23307","1278","10568","1068"
"8600000US33413","ZCTA5 33413","17473","1245","11223","1071","6250","835"
"8600000US33426","ZCTA5 33426","23155","1305","18742","1205","4413","669"
"8600000US33469","ZCTA5 33469","15195","773","14334","790","861","281"
"8600000US33471","ZCTA5 33471","7155","559","5420","476","1735","315"
"8600000US33484","ZCTA5 33484","26146","948","24384","903","1762","402"
"8600000US33004","ZCTA5 33004","16812","799","12646","1071","4166","795"
"8600000US33010","ZCTA5 33010","47231","1915","2292","420","44939","1952"
"8600000US33021","ZCTA5 33021","49350","1600","33100","1313","16250","1372"
"8600000US33023","ZCTA5 33023","73671","1534","51659","1547","22012","1412"
"8600000US33025","ZCTA5 33025","71763","2243","49634","2135","22129","1865"
"8600000US33030","ZCTA5 33030","35701","2350","10052","1274","25649","2336"
"8600000US33035","ZCTA5 33035","15658","1591","7010","1272","8648","1724"
"8600000US33064","ZCTA5 33064","61397","2157","47315","2131","14082","1948"
"8600000US33071","ZCTA5 33071","39839","910","28869","1023","10970","927"
"8600000US33132","ZCTA5 33132","12895","942","6483","795","6412","730"
"8600000US33139","ZCTA5 33139","38606","1297","19232","950","19374","1148"
"8600000US33141","ZCTA5 33141","40005","1215","12734","1062","27271","1320"
"8600000US33150","ZCTA5 33150","29839","1718","22864","1662","6975","978"
"8600000US33154","ZCTA5 33154","14790","35","8049","644","6741","645"
"8600000US33166","ZCTA5 33166","24830","906","5647","572","19183","815"
"8600000US33167","ZCTA5 33167","19837","1785","13223","1589","6614","1045"
"8600000US33176","ZCTA5 33176","52461","2080","20484","1352","31977","1666"
"8600000US33177","ZCTA5 33177","58129","1890","13717","1012","44412","1928"
"8600000US33178","ZCTA5 33178","51459","762","8211","851","43248","1033"
"8600000US33180","ZCTA5 33180","31883","953","19348","1036","12535","934"
"8600000US33919","ZCTA5 33919","30764","1371","28067","1259","2697","685"
"8600000US33953","ZCTA5 33953","6885","783","6712","749","173","125"
"8600000US33001","ZCTA5 33001","323","110","251","98","72","74"
"8600000US33014","ZCTA5 33014","41316","1700","4270","678","37046","1726"
"8600000US33015","ZCTA5 33015","66272","2093","10599","1300","55673","2384"
"8600000US33016","ZCTA5 33016","51003","1718","2516","504","48487","1735"
"8600000US33026","ZCTA5 33026","31045","916","18125","728","12920","899"
"8600000US33055","ZCTA5 33055","43405","1604","15452","1443","27953","1751"
"8600000US33056","ZCTA5 33056","36409","1444","29002","1330","7407","896"
"8600000US33716","ZCTA5 33716","18043","1322","15798","1279","2245","628"
"8600000US33777","ZCTA5 33777","17179","811","16125","802","1054","255"
"8600000US33778","ZCTA5 33778","14710","868","13920","898","790","250"
"8600000US33823","ZCTA5 33823","32139","1219","25960","1250","6179","913"
"8600000US33852","ZCTA5 33852","21202","1195","15611","1130","5591","910"
"8600000US33901","ZCTA5 33901","20950","1133","17025","1012","3925","827"
"8600000US33904","ZCTA5 33904","31859","1440","26962","1282","4897","858"
"8600000US33916","ZCTA5 33916","23438","1263","16724","1162","6714","964"
"8600000US33950","ZCTA5 33950","22017","769","20626","849","1391","499"
"8600000US33971","ZCTA5 33971","27255","1363","17514","1195","9741","1002"
"8600000US33960","ZCTA5 33960","719","175","698","171","21","21"
"8600000US33944","ZCTA5 33944","268","239","268","239","0","13"
"8600000US33946","ZCTA5 33946","2325","405","2303","402","22","27"
"8600000US33981","ZCTA5 33981","10729","703","10374","660","355","224"
"8600000US33990","ZCTA5 33990","32901","1919","26205","1739","6696","1144"
"8600000US33993","ZCTA5 33993","24856","1538","19180","1384","5676","857"
"8600000US33173","ZCTA5 33173","32307","1676","6612","848","25695","1504"
"8600000US33174","ZCTA5 33174","34015","1568","4276","613","29739","1406"
"8600000US33187","ZCTA5 33187","19286","1512","4639","758","14647","1448"
"8600000US33193","ZCTA5 33193","51378","1471","6289","671","45089","1504"
"8600000US33034","ZCTA5 33034","23281","1584","10931","1296","12350","1076"
"8600000US33334","ZCTA5 33334","29478","1149","19727","1247","9751","956"
"8600000US33446","ZCTA5 33446","24983","1390","22446","1206","2537","804"
"8600000US33570","ZCTA5 33570","27821","1405","17137","1000","10684","1274"
"8600000US33634","ZCTA5 33634","22733","1361","10966","1137","11767","1239"
"8600000US33857","ZCTA5 33857","2071","438","1237","315","834","355"
"8600000US33947","ZCTA5 33947","8901","671","8606","640","295","216"
"8600000US33066","ZCTA5 33066","16786","822","14620","773","2166","477"
"8600000US33168","ZCTA5 33168","29072","1709","21884","1617","7188","890"
"8600000US33313","ZCTA5 33313","62405","1858","56705","1892","5700","960"
"8600000US33437","ZCTA5 33437","38921","1247","34916","1228","4005","905"
"8600000US33185","ZCTA5 33185","30959","1271","3127","531","27832","1278"
"8600000US33415","ZCTA5 33415","51582","1635","24178","1173","27404","1426"
"8600000US33540","ZCTA5 33540","8737","715","7765","729","972","338"
"8600000US33619","ZCTA5 33619","39747","1658","25276","1256","14471","1279"
"8600000US33755","ZCTA5 33755","25445","1279","20160","1049","5285","1022"
"8600000US33786","ZCTA5 33786","1632","108","1524","117","108","63"
"8600000US33954","ZCTA5 33954","9294","1024","8859","1066","435","239"
"8600000US33182","ZCTA5 33182","17379","873","2627","451","14752","814"
"8600000US33039","ZCTA5 33039","356","348","107","125","249","246"
"8600000US33051","ZCTA5 33051","569","162","519","140","50","55"
"8600000US33101","ZCTA5 33101","0","13","0","13","0","13"
"8600000US33449","ZCTA5 33449","11602","881","9972","896","1630","511"
"8600000US33472","ZCTA5 33472","20039","1059","17554","986","2485","448"
"8600000US33473","ZCTA5 33473","11300","1350","9105","1013","2195","1068"
"8600000US33503","ZCTA5 33503","204","172","165","158","39","75"
"8600000US33542","ZCTA5 33542","21101","998","18742","1005","2359","597"
"8600000US33545","ZCTA5 33545","18522","1003","14512","886","4010","560"
"8600000US33548","ZCTA5 33548","7063","561","6150","531","913","270"
"8600000US33558","ZCTA5 33558","22843","800","18285","812","4558","642"
"8600000US33559","ZCTA5 33559","17731","932","14389","882","3342","565"
