"GEO_ID","NAME","B08105I_001E","B08105I_001M","B08105I_002E","B08105I_002M","B08105I_003E","B08105I_003M","B08105I_004E","B08105I_004M","B08105I_005E","B08105I_005M","B08105I_006E","B08105I_006M","B08105I_007E","B08105I_007M"
"8600000US73520","ZCTA5 73520","24","23","18","19","6","9","0","9","0","9","0","9","0","9"
"8600000US73531","ZCTA5 73531","6","9","6","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73559","ZCTA5 73559","34","20","19","14","15","13","0","9","0","9","0","9","0","9"
"8600000US73564","ZCTA5 73564","11","11","11","11","0","9","0","9","0","9","0","9","0","9"
"8600000US73566","ZCTA5 73566","72","46","59","41","0","9","0","9","4","5","0","9","9","10"
"8600000US73654","ZCTA5 73654","36","29","19","21","9","16","0","9","4","7","0","9","4","5"
"8600000US73658","ZCTA5 73658","5","8","5","8","0","9","0","9","0","9","0","9","0","9"
"8600000US73664","ZCTA5 73664","109","53","85","44","9","9","0","9","15","14","0","9","0","9"
"8600000US73718","ZCTA5 73718","1","2","1","2","0","9","0","9","0","9","0","9","0","9"
"8600000US73724","ZCTA5 73724","23","20","23","20","0","9","0","9","0","9","0","9","0","9"
"8600000US73730","ZCTA5 73730","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73754","ZCTA5 73754","16","23","3","5","13","23","0","9","0","9","0","9","0","9"
"8600000US73766","ZCTA5 73766","17","16","7","9","10","14","0","9","0","9","0","9","0","9"
"8600000US73773","ZCTA5 73773","9","13","9","13","0","9","0","9","0","9","0","9","0","9"
"8600000US73844","ZCTA5 73844","1","2","1","2","0","9","0","9","0","9","0","9","0","9"
"8600000US73942","ZCTA5 73942","3777","342","2970","423","675","389","0","15","67","64","27","44","38","50"
"8600000US73947","ZCTA5 73947","25","21","25","21","0","9","0","9","0","9","0","9","0","9"
"8600000US73026","ZCTA5 73026","118","80","91","65","27","30","0","15","0","15","0","15","0","15"
"8600000US73028","ZCTA5 73028","35","46","15","25","7","12","0","9","0","9","0","9","13","21"
"8600000US73034","ZCTA5 73034","1414","379","1158","293","102","97","0","20","139","121","0","20","15","19"
"8600000US73052","ZCTA5 73052","135","77","84","58","37","38","0","13","0","13","0","13","14","19"
"8600000US73058","ZCTA5 73058","1","3","1","3","0","9","0","9","0","9","0","9","0","9"
"8600000US73063","ZCTA5 73063","21","18","14","17","7","8","0","9","0","9","0","9","0","9"
"8600000US73064","ZCTA5 73064","563","183","424","155","88","67","0","17","35","34","0","17","16","28"
"8600000US73082","ZCTA5 73082","14","19","3","4","11","15","0","9","0","9","0","9","0","9"
"8600000US73104","ZCTA5 73104","52","31","39","22","13","20","0","9","0","9","0","9","0","9"
"8600000US73118","ZCTA5 73118","662","235","580","235","58","36","0","15","0","15","12","12","12","20"
"8600000US73128","ZCTA5 73128","313","170","268","161","45","58","0","9","0","9","0","9","0","9"
"8600000US73134","ZCTA5 73134","115","100","115","100","0","13","0","13","0","13","0","13","0","13"
"8600000US73135","ZCTA5 73135","578","235","435","163","32","44","0","17","21","43","69","111","21","32"
"8600000US73141","ZCTA5 73141","216","252","216","252","0","9","0","9","0","9","0","9","0","9"
"8600000US73160","ZCTA5 73160","3121","358","2757","357","347","137","0","22","10","12","0","22","7","12"
"8600000US73434","ZCTA5 73434","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73440","ZCTA5 73440","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73442","ZCTA5 73442","16","19","6","9","0","9","0","9","4","8","0","9","6","10"
"8600000US73447","ZCTA5 73447","32","26","27","23","5","8","0","9","0","9","0","9","0","9"
"8600000US73460","ZCTA5 73460","87","36","87","36","0","9","0","9","0","9","0","9","0","9"
"8600000US73487","ZCTA5 73487","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73501","ZCTA5 73501","963","208","712","167","146","74","0","17","35","43","17","26","53","37"
"8600000US73521","ZCTA5 73521","2146","209","1509","187","517","135","0","17","39","40","38","49","43","47"
"8600000US73530","ZCTA5 73530","37","26","37","26","0","9","0","9","0","9","0","9","0","9"
"8600000US73544","ZCTA5 73544","21","18","15","15","6","9","0","9","0","9","0","9","0","9"
"8600000US73547","ZCTA5 73547","40","29","23","17","15","23","0","9","2","5","0","9","0","9"
"8600000US73551","ZCTA5 73551","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73557","ZCTA5 73557","2","3","2","3","0","9","0","9","0","9","0","9","0","9"
"8600000US73572","ZCTA5 73572","111","42","76","43","28","24","0","9","0","9","7","11","0","9"
"8600000US73620","ZCTA5 73620","29","30","22","28","7","11","0","9","0","9","0","9","0","9"
"8600000US73768","ZCTA5 73768","203","57","163","59","40","31","0","9","0","9","0","9","0","9"
"8600000US73848","ZCTA5 73848","207","58","85","48","107","62","0","9","0","9","3","6","12","16"
"8600000US73044","ZCTA5 73044","596","181","410","154","57","48","14","25","10","12","0","17","105","105"
"8600000US73003","ZCTA5 73003","851","189","648","163","103","125","23","34","40","39","26","33","11","20"
"8600000US73027","ZCTA5 73027","7","7","4","5","0","9","0","9","0","9","0","9","3","5"
"8600000US73043","ZCTA5 73043","4","6","0","9","0","9","0","9","0","9","0","9","4","6"
"8600000US73048","ZCTA5 73048","28","17","25","16","3","4","0","9","0","9","0","9","0","9"
"8600000US72129","ZCTA5 72129","21","22","16","19","5","6","0","12","0","12","0","12","0","12"
"8600000US72553","ZCTA5 72553","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72561","ZCTA5 72561","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72565","ZCTA5 72565","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72579","ZCTA5 72579","10","13","5","9","5","9","0","12","0","12","0","12","0","12"
"8600000US72617","ZCTA5 72617","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72060","ZCTA5 72060","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72134","ZCTA5 72134","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72205","ZCTA5 72205","311","126","200","96","82","68","0","22","0","22","0","22","29","45"
"8600000US72374","ZCTA5 72374","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72454","ZCTA5 72454","60","73","60","73","0","12","0","12","0","12","0","12","0","12"
"8600000US72440","ZCTA5 72440","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72517","ZCTA5 72517","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72841","ZCTA5 72841","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72945","ZCTA5 72945","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72722","ZCTA5 72722","215","90","120","74","36","25","0","12","54","46","5","9","0","12"
"8600000US72113","ZCTA5 72113","425","210","347","181","59","66","0","22","0","22","0","22","19","35"
"8600000US72181","ZCTA5 72181","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72315","ZCTA5 72315","231","115","125","78","106","79","0","22","0","22","0","22","0","22"
"8600000US72576","ZCTA5 72576","135","46","109","47","11","18","0","12","0","12","15","24","0","12"
"8600000US72668","ZCTA5 72668","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72768","ZCTA5 72768","5","8","5","8","0","12","0","12","0","12","0","12","0","12"
"8600000US72449","ZCTA5 72449","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72928","ZCTA5 72928","1","4","1","4","0","12","0","12","0","12","0","12","0","12"
"8600000US72354","ZCTA5 72354","39","30","30","23","9","14","0","12","0","12","0","12","0","12"
"8600000US72412","ZCTA5 72412","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72019","ZCTA5 72019","165","115","158","114","7","12","0","22","0","22","0","22","0","22"
"8600000US72034","ZCTA5 72034","816","193","611","208","20","25","0","28","16","26","122","141","47","54"
"8600000US72035","ZCTA5 72035","48","56","18","24","0","12","0","12","16","34","0","12","14","32"
"8600000US72037","ZCTA5 72037","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72059","ZCTA5 72059","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72119","ZCTA5 72119","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72149","ZCTA5 72149","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72325","ZCTA5 72325","2","5","2","5","0","12","0","12","0","12","0","12","0","12"
"8600000US72546","ZCTA5 72546","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72636","ZCTA5 72636","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72670","ZCTA5 72670","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72554","ZCTA5 72554","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72560","ZCTA5 72560","29","39","29","39","0","17","0","17","0","17","0","17","0","17"
"8600000US72578","ZCTA5 72578","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72584","ZCTA5 72584","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72616","ZCTA5 72616","856","192","722","210","134","105","0","19","0","19","0","19","0","19"
"8600000US72628","ZCTA5 72628","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72629","ZCTA5 72629","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72630","ZCTA5 72630","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72634","ZCTA5 72634","29","37","6","10","23","35","0","12","0","12","0","12","0","12"
"8600000US72639","ZCTA5 72639","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72653","ZCTA5 72653","367","81","233","138","26","32","0","22","108","145","0","22","0","22"
"8600000US72661","ZCTA5 72661","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72679","ZCTA5 72679","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72683","ZCTA5 72683","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72704","ZCTA5 72704","1161","281","958","252","157","96","0","22","0","22","0","22","46","61"
"8600000US72721","ZCTA5 72721","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72744","ZCTA5 72744","50","42","26","28","24","23","0","17","0","17","0","17","0","17"
"8600000US72762","ZCTA5 72762","3837","544","2861","433","824","305","0","25","17","26","34","43","101","78"
"8600000US72747","ZCTA5 72747","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72752","ZCTA5 72752","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72758","ZCTA5 72758","5841","607","4815","541","908","219","0","25","11","20","0","25","107","119"
"8600000US72802","ZCTA5 72802","1057","329","774","266","258","214","16","26","9","14","0","22","0","22"
"8600000US73569","ZCTA5 73569","49","19","40","18","9","7","0","9","0","9","0","9","0","9"
"8600000US73601","ZCTA5 73601","1250","327","963","321","239","131","0","15","12","24","0","15","36","51"
"8600000US73624","ZCTA5 73624","100","36","90","34","10","11","0","9","0","9","0","9","0","9"
"8600000US73641","ZCTA5 73641","6","8","6","8","0","9","0","9","0","9","0","9","0","9"
"8600000US73703","ZCTA5 73703","983","266","860","242","81","77","0","20","0","20","0","20","42","49"
"8600000US73727","ZCTA5 73727","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73761","ZCTA5 73761","12","15","12","15","0","9","0","9","0","9","0","9","0","9"
"8600000US73771","ZCTA5 73771","16","19","0","9","12","18","0","9","0","9","0","9","4","6"
"8600000US73832","ZCTA5 73832","7","10","7","10","0","9","0","9","0","9","0","9","0","9"
"8600000US73843","ZCTA5 73843","25","23","25","23","0","9","0","9","0","9","0","9","0","9"
"8600000US73852","ZCTA5 73852","19","16","19","16","0","9","0","9","0","9","0","9","0","9"
"8600000US73853","ZCTA5 73853","6","10","6","10","0","9","0","9","0","9","0","9","0","9"
"8600000US73858","ZCTA5 73858","79","33","70","33","9","12","0","9","0","9","0","9","0","9"
"8600000US73860","ZCTA5 73860","79","46","79","46","0","9","0","9","0","9","0","9","0","9"
"8600000US73005","ZCTA5 73005","246","98","107","52","99","67","0","13","3","6","37","52","0","13"
"8600000US73008","ZCTA5 73008","1571","385","1095","309","400","169","14","23","7","11","55","50","0","17"
"8600000US73014","ZCTA5 73014","8","10","6","9","2","4","0","9","0","9","0","9","0","9"
"8600000US73016","ZCTA5 73016","3","4","3","4","0","9","0","9","0","9","0","9","0","9"
"8600000US73018","ZCTA5 73018","531","127","426","119","92","84","0","17","13","21","0","17","0","17"
"8600000US73032","ZCTA5 73032","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73040","ZCTA5 73040","48","34","39","29","9","11","0","9","0","9","0","9","0","9"
"8600000US73057","ZCTA5 73057","2","4","2","4","0","9","0","9","0","9","0","9","0","9"
"8600000US73622","ZCTA5 73622","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73626","ZCTA5 73626","24","19","24","19","0","9","0","9","0","9","0","9","0","9"
"8600000US73638","ZCTA5 73638","7","10","0","9","0","9","0","9","7","10","0","9","0","9"
"8600000US73642","ZCTA5 73642","4","5","4","5","0","9","0","9","0","9","0","9","0","9"
"8600000US73660","ZCTA5 73660","2","4","0","9","0","9","0","9","0","9","0","9","2","4"
"8600000US73661","ZCTA5 73661","2","5","0","9","1","3","0","9","1","3","0","9","0","9"
"8600000US73663","ZCTA5 73663","77","50","77","50","0","9","0","9","0","9","0","9","0","9"
"8600000US73673","ZCTA5 73673","18","18","10","10","8","13","0","9","0","9","0","9","0","9"
"8600000US73728","ZCTA5 73728","55","35","40","29","15","16","0","9","0","9","0","9","0","9"
"8600000US73735","ZCTA5 73735","25","21","16","14","8","11","0","9","0","9","0","9","1","4"
"8600000US73743","ZCTA5 73743","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73746","ZCTA5 73746","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73750","ZCTA5 73750","299","146","227","104","53","76","0","13","0","13","0","13","19","27"
"8600000US73507","ZCTA5 73507","999","174","804","144","137","65","0","17","0","17","0","17","58","56"
"8600000US73528","ZCTA5 73528","6","7","6","7","0","9","0","9","0","9","0","9","0","9"
"8600000US73532","ZCTA5 73532","19","15","11","10","0","9","0","9","0","9","1","2","7","12"
"8600000US73533","ZCTA5 73533","1102","136","929","149","124","66","0","17","11","11","6","8","32","30"
"8600000US73543","ZCTA5 73543","49","28","31","22","9","14","0","9","0","9","0","9","9","15"
"8600000US73567","ZCTA5 73567","9","13","9","13","0","9","0","9","0","9","0","9","0","9"
"8600000US73570","ZCTA5 73570","89","33","76","29","7","9","0","9","0","9","0","9","6","10"
"8600000US73573","ZCTA5 73573","25","21","3","6","16","19","0","9","6","8","0","9","0","9"
"8600000US73627","ZCTA5 73627","21","32","21","32","0","9","0","9","0","9","0","9","0","9"
"8600000US73644","ZCTA5 73644","1291","241","1092","248","79","78","0","15","70","85","50","60","0","15"
"8600000US73659","ZCTA5 73659","4","7","4","7","0","9","0","9","0","9","0","9","0","9"
"8600000US73729","ZCTA5 73729","1","3","1","3","0","9","0","9","0","9","0","9","0","9"
"8600000US73628","ZCTA5 73628","73","25","54","24","10","14","0","9","9","12","0","9","0","9"
"8600000US73632","ZCTA5 73632","82","58","47","44","30","39","0","9","5","8","0","9","0","9"
"8600000US73646","ZCTA5 73646","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73651","ZCTA5 73651","208","84","183","82","7","11","0","9","0","9","0","9","18","19"
"8600000US73662","ZCTA5 73662","49","43","39","35","10","16","0","13","0","13","0","13","0","13"
"8600000US73669","ZCTA5 73669","38","31","38","31","0","9","0","9","0","9","0","9","0","9"
"8600000US73734","ZCTA5 73734","95","67","95","67","0","9","0","9","0","9","0","9","0","9"
"8600000US73762","ZCTA5 73762","17","16","11","12","6","8","0","9","0","9","0","9","0","9"
"8600000US73738","ZCTA5 73738","9","7","3","4","0","9","0","9","4","6","2","3","0","9"
"8600000US73753","ZCTA5 73753","0","9","0","9","0","9","0","9","0","9","0","9","0","9"
"8600000US73760","ZCTA5 73760","21","15","12","12","9","10","0","9","0","9","0","9","0","9"
"8600000US73763","ZCTA5 73763","76","57","76","57","0","9","0","9","0","9","0","9","0","9"
"8600000US72827","ZCTA5 72827","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"8600000US72834","ZCTA5 72834","1294","172","796","201","361","141","0","19","85","88","0","19","52","67"
